game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3050292,985,0,7.0,José Mourinho,873,0,16.0,Roy Hodgson,Home,0
3050336,543,2,7.0,Nuno Espírito Santo,989,0,11.0,Eddie Howe,Home,1
3050353,985,4,6.0,Ole Gunnar Solskjaer,989,1,12.0,Eddie Howe,Home,1
3050370,631,2,4.0,Maurizio Sarri,762,1,18.0,Rafael Benítez,Home,1
3050371,873,1,14.0,Roy Hodgson,1010,2,7.0,Javi Gracia,Home,0
3050408,873,1,13.0,Roy Hodgson,379,1,10.0,Manuel Pellegrini,Home,0
3050436,379,3,9.0,Manuel Pellegrini,931,1,19.0,Claudio Ranieri,Home,1
3050450,29,0,10.0,Marco Silva,31,0,2.0,Jürgen Klopp,Home,0
3050453,148,1,3.0,Mauricio Pochettino,11,1,6.0,Unai Emery,Home,0
3050454,1010,2,8.0,Javi Gracia,1003,1,11.0,Brendan Rodgers,Home,1
3050532,543,0,7.0,Nuno Espírito Santo,1237,0,17.0,Chris Hughton,Home,0
3050553,603,2,18.0,Neil Warnock,873,3,12.0,Roy Hodgson,Home,0
3058426,15,1,16.0,Heiko Herrlich,82,3,2.0,Bruno Labbadia,Home,0
3058444,15,1,15.0,Heiko Herrlich,39,0,7.0,Sandro Schwarz,Home,1
3058445,79,0,17.0,Tayfun Korkut,38,0,9.0,Friedhelm Funkel,Home,0
3058457,60,1,10.0,Christian Streich,33,0,18.0,Domenico Tedesco,Home,1
3058465,44,2,3.0,Pál Dárdai,27,0,2.0,Niko Kovac,Home,1
3058467,82,2,7.0,Bruno Labbadia,18,2,4.0,Dieter Hecking,Home,0
3058475,60,0,11.0,Christian Streich,15,0,14.0,Heiko Herrlich,Home,0
3058478,33,0,16.0,Domenico Tedesco,86,2,3.0,Florian Kohfeldt,Home,0
3058483,44,1,6.0,Pál Dárdai,60,1,11.0,Christian Streich,Home,0
3058501,44,0,8.0,Pál Dárdai,23826,3,4.0,Ralf Rangnick,Home,0
3058511,60,1,11.0,Christian Streich,39,3,9.0,Sandro Schwarz,Home,0
3058544,79,2,15.0,Markus Weinzierl,44,1,7.0,Pál Dárdai,Home,1
3058591,167,3,15.0,Manuel Baum,39,0,11.0,Sandro Schwarz,Home,1
3058595,16,3,1.0,Lucien Favre,533,3,9.0,Julian Nagelsmann,Home,0
3058609,167,2,15.0,Manuel Baum,27,3,2.0,Niko Kovac,Home,0
3058632,79,5,16.0,Markus Weinzierl,42,1,17.0,Thomas Doll,Home,1
3058635,44,2,8.0,Pál Dárdai,39,1,12.0,Sandro Schwarz,Home,1
3058652,24,1,5.0,Adi Hütter,4,0,18.0,Boris Schommers,Home,1
3058664,38,3,11.0,Friedhelm Funkel,18,1,5.0,Dieter Hecking,Home,1
3058667,33,1,14.0,Huub Stevens,24,2,4.0,Adi Hütter,Home,0
3058669,79,1,16.0,Markus Weinzierl,4,1,17.0,Boris Schommers,Home,0
3058702,27,3,1.0,Niko Kovac,42,1,18.0,Thomas Doll,Home,1
3069377,1075,4,2.0,Abel Ferreira,982,2,13.0,Costinha,Home,1
3069403,2425,2,7.0,José Gomes,7378,1,17.0,António Folha,Home,1
3069428,982,0,15.0,Costinha,2423,3,7.0,João Henriques,Home,0
3069439,1085,3,10.0,Lito Vidigal,979,0,14.0,Ivo Vieira,Home,1
3069440,7179,1,16.0,Pêpa,982,1,17.0,Costinha,Home,0
3069455,2425,1,4.0,José Gomes,3325,0,14.0,Daniel Ramos,Home,1
3069493,7378,3,11.0,António Folha,7179,2,15.0,Pêpa,Home,1
3069496,1075,2,3.0,Abel Ferreira,979,0,8.0,Ivo Vieira,Home,1
3069499,2503,0,16.0,Jorge Simão,720,1,1.0,Sérgio Conceição,Home,0
3069500,1085,0,8.0,Lito Vidigal,294,1,4.0,Rui Vitória,Home,0
3069503,979,0,10.0,Ivo Vieira,2423,1,9.0,João Henriques,Home,0
3069522,7179,2,14.0,Pêpa,1301,1,15.0,Petit,Home,1
3069526,294,6,2.0,Rui Vitória,1075,2,4.0,Abel Ferreira,Home,1
3069556,2503,0,15.0,Jorge Simão,7378,2,8.0,António Folha,Home,0
3069568,1075,1,3.0,Abel Ferreira,2423,0,10.0,João Henriques,Home,1
3069570,7378,0,8.0,António Folha,3325,1,17.0,Tiago Fernandes,Home,0
3069612,2457,4,7.0,Silas,3349,0,18.0,Filipe Martins,Home,1
3079387,3709,0,9.0,Pepe Bordalás,13,2,6.0,Diego Simeone,Home,0
3079391,621,0,13.0,Eduardo Berizzo,1050,3,12.0,Javier Calleja,Home,0
3079396,714,1,6.0,Rubi,1533,0,14.0,José Luis Mendilibar,Home,1
3079448,5358,1,20.0,Francisco Rodríguez,3709,1,10.0,Pepe Bordalás,Home,0
3079454,3709,0,11.0,Pepe Bordalás,1049,1,15.0,Marcelino,Home,0
3079457,367,2,19.0,Míchel,1050,2,16.0,Javier Calleja,Home,0
3079458,13,3,3.0,Diego Simeone,621,2,17.0,Eduardo Berizzo,Home,1
3080766,3368,2,10.0,Paco López,366,0,16.0,Sergio,Home,1
3080829,681,0,9.0,Imanol Alguacil,13,2,2.0,Diego Simeone,Home,0
3080841,368,5,6.0,Pablo Machín,681,2,10.0,Imanol Alguacil,Home,1
3080847,418,2,3.0,Zinédine Zidane,940,0,18.0,Fran Escribá,Home,1
3080859,3368,2,15.0,Paco López,1533,2,11.0,José Luis Mendilibar,Home,0
3080885,1244,1,12.0,Mauricio Pellegrino,418,1,3.0,Zinédine Zidane,Home,0
3080889,681,1,10.0,Imanol Alguacil,1533,1,13.0,José Luis Mendilibar,Home,0
3080980,46,2,5.0,Luciano Spalletti,430,1,6.0,Stefano Pioli,Home,1
3080981,506,2,1.0,Massimiliano Allegri,1025,0,18.0,Filippo Inzaghi,Home,1
3080983,12,4,10.0,Eusebio Di Francesco,8970,0,19.0,Moreno Longo,Home,1
3081043,862,1,20.0,Gian Piero Ventura,800,5,15.0,Gian Piero Gasperini,Home,0
3081050,1038,0,5.0,Marco Giampaolo,6574,0,9.0,Roberto De Zerbi,Home,0
3081053,1390,2,13.0,Rolando Maran,862,1,20.0,Gian Piero Ventura,Home,1
3081054,749,1,18.0,Aurelio Andreazzoli,506,2,1.0,Massimiliano Allegri,Home,0
3081058,6195,1,3.0,Carlo Ancelotti,12,1,6.0,Eusebio Di Francesco,Home,0
3081060,2722,0,14.0,Leonardo Semplici,8970,3,19.0,Moreno Longo,Home,0
3081180,6574,3,10.0,Roberto De Zerbi,430,3,12.0,Stefano Pioli,Home,0
3081186,8970,0,19.0,Moreno Longo,6574,2,6.0,Roberto De Zerbi,Home,0
3081197,5,0,5.0,Gennaro Gattuso,430,1,7.0,Stefano Pioli,Home,0
3081200,6574,1,8.0,Roberto De Zerbi,416,1,11.0,Walter Mazzarri,Home,0
3081209,1038,2,5.0,Marco Giampaolo,862,0,20.0,Domenico Di Carlo,Home,1
3081211,416,3,8.0,Walter Mazzarri,749,0,16.0,Giuseppe Iachini,Home,1
3081214,252,0,14.0,Cesare Prandelli,430,0,10.0,Stefano Pioli,Home,0
3081227,252,0,14.0,Cesare Prandelli,5,2,4.0,Gennaro Gattuso,Home,0
3081244,749,2,17.0,Giuseppe Iachini,862,2,20.0,Domenico Di Carlo,Home,0
3081266,252,2,13.0,Cesare Prandelli,398,1,7.0,Simone Inzaghi,Home,1
3081306,5,2,4.0,Gennaro Gattuso,46,3,3.0,Luciano Spalletti,Home,0
3081309,2722,2,15.0,Leonardo Semplici,12,1,6.0,Claudio Ranieri,Home,1
3081328,749,2,17.0,Aurelio Andreazzoli,6195,1,2.0,Carlo Ancelotti,Home,1
3081336,6195,1,2.0,Carlo Ancelotti,252,1,14.0,Cesare Prandelli,Home,0
3081373,5,2,5.0,Gennaro Gattuso,1025,1,15.0,Siniša Mihajlović,Home,1
3081411,1390,1,15.0,Rolando Maran,410,2,12.0,Igor Tudor,Home,0
3097961,33,1,,Domenico Tedesco,720,1,,Sérgio Conceição,Home,0
3097979,13,3,,Diego Simeone,2282,1,,Ivan Leko,Home,1
3097981,148,2,,Mauricio Pochettino,131,4,,Ernesto Valverde,Home,0
3097991,2410,1,,Viktor Goncharenko,418,0,,Julen Lopetegui,Home,1
3098050,141,2,,Fatih Terim,720,3,,Sérgio Conceição,Home,0
3098678,19771,0,,Safet Susic,16704,1,,Murad Musaev,Home,0
3098681,1091,0,,Razvan Lucescu,631,1,,Maurizio Sarri,Home,0
3098714,365,1,,Radoslav Latal,419,2,,Nenad Bjelica,Home,0
3098715,10625,0,,Qurban Qurbanov,2740,1,,Vasyl Sachko,Home,0
3098717,5,1,,Gennaro Gattuso,150,2,,Quique Setién,Home,0
3098742,170,0,,Dietmar Kühbauer,1050,0,,Javier Calleja,Home,0
3098748,419,3,,Nenad Bjelica,365,1,,Radoslav Latal,Home,1
3098751,195,2,,Rini Coolen,409,5,,Marco Rose,Home,0
3098769,24,4,,Adi Hütter,244,0,,Rudi Garcia,Home,1
3098772,496,2,,Uwe Rösler,1184,2,,Philippe Clement,Home,0
3098778,713,2,,Aleksey Baga,11107,0,,Marko Nikolic,Home,1
3098801,853,0,,Dino Toppmöller,150,0,,Quique Setién,Home,0
3135810,131,5,,Ernesto Valverde,1041,1,,Bruno Génésio,Home,1
3135814,506,3,,Massimiliano Allegri,13,0,,Diego Simeone,Home,1
3135836,2282,2,,Ivan Leko,409,1,,Marco Rose,Home,1
3167762,506,1,,Massimiliano Allegri,610,2,,Erik ten Hag,Home,0
3167771,1050,1,,Javier Calleja,1049,3,,Marcelino,Home,0
3194820,1010,0,17.0,Javi Gracia,1237,3,5.0,Graham Potter,Home,0
3194823,148,3,6.0,Mauricio Pochettino,405,1,15.0,Dean Smith,Home,1
3194825,985,4,2.0,Ole Gunnar Solskjaer,631,0,19.0,Frank Lampard,Home,1
3195254,347,3,4.0,Vincent Hognon,162,0,20.0,Leonardo Jardim,Home,1
3199377,583,4,3.0,Thomas Tuchel,415,0,15.0,Alain Casanova,Home,1
3199400,3911,0,13.0,Olivier Dall'Oglio,273,0,2.0,Julien Stéphan,Home,0
3199401,162,3,19.0,Leonardo Jardim,244,4,4.0,André Villas-Boas,Home,0
3199418,3911,2,13.0,Olivier Dall'Oglio,1041,2,11.0,Sylvinho,Home,0
3199421,618,0,19.0,Ghislain Printant,347,1,16.0,Vincent Hognon,Home,0
3199465,969,0,10.0,Michel Der Zakarian,1420,0,5.0,Stéphane Moulin,Home,0
3199467,40,2,6.0,Paulo Sousa,995,0,3.0,Christian Gourcuff,Home,1
3199486,995,2,10.0,Christian Gourcuff,618,3,5.0,Claude Puel,Home,0
3199487,415,0,19.0,Antoine Kombouaré,244,2,2.0,André Villas-Boas,Home,0
3199500,1160,1,19.0,Bernard Blaquart,347,1,17.0,Vincent Hognon,Home,0
3199503,244,2,2.0,André Villas-Boas,3911,1,14.0,Olivier Dall'Oglio,Home,1
3199519,417,4,13.0,Patrick Vieira,347,1,18.0,Vincent Hognon,Home,1
3199527,1082,1,4.0,Christophe Galtier,3911,0,14.0,Olivier Dall'Oglio,Home,1
3199531,1420,0,10.0,Stéphane Moulin,162,0,9.0,Leonardo Jardim,Home,0
3199534,1082,2,4.0,Christophe Galtier,969,1,12.0,Michel Der Zakarian,Home,1
3199545,417,3,10.0,Patrick Vieira,415,0,19.0,Antoine Kombouaré,Home,1
3199558,3911,2,14.0,Olivier Dall'Oglio,1416,1,18.0,Luka Elsner,Home,1
3199586,969,1,5.0,Michel Der Zakarian,347,1,16.0,Vincent Hognon,Home,0
3199613,1421,1,8.0,David Guion,273,0,3.0,Julien Stéphan,Home,1
3199629,1041,2,5.0,Rudi Garcia,618,0,16.0,Claude Puel,Home,1
3199638,995,0,11.0,Christian Gourcuff,1082,1,4.0,Christophe Galtier,Home,0
3199641,2969,2,16.0,Stéphane Jobard,415,1,20.0,Denis Zanko,Home,1
3199643,618,1,17.0,Claude Puel,40,1,12.0,Paulo Sousa,Home,0
3203451,27,6,2.0,Niko Kovac,39,1,18.0,Sandro Schwarz,Home,1
3203472,82,1,8.0,Oliver Glasner,533,1,11.0,Alfred Schreuder,Home,0
3203473,24,2,9.0,Adi Hütter,16,2,3.0,Lucien Favre,Home,0
3203488,15,1,7.0,Peter Bosz,23826,1,4.0,Julian Nagelsmann,Home,0
3203498,24,3,8.0,Adi Hütter,15,0,9.0,Peter Bosz,Home,1
3203533,23826,4,2.0,Julian Nagelsmann,3,1,17.0,Markus Gisdol,Home,1
3203538,38,0,16.0,Friedhelm Funkel,27,4,3.0,Hansi Flick,Home,0
3203545,44,1,16.0,Jürgen Klinsmann,16,2,5.0,Lucien Favre,Home,0
3203546,39,2,12.0,Achim Beierlorzer,24,1,10.0,Adi Hütter,Home,1
3203555,86,0,14.0,Florian Kohfeldt,127,1,17.0,Steffen Baumgart,Home,0
3203613,27,0,1.0,Hansi Flick,23826,0,2.0,Julian Nagelsmann,Home,0
3203627,167,1,11.0,Martin Schmidt,60,1,7.0,Christian Streich,Home,0
3203663,38,0,16.0,Uwe Rösler,127,0,18.0,Steffen Baumgart,Home,0
3203669,82,0,6.0,Oliver Glasner,16,2,2.0,Lucien Favre,Home,0
3203690,60,0,8.0,Christian Streich,15,1,5.0,Peter Bosz,Home,0
3208626,1244,0,17.0,Mauricio Pellegrino,331,1,8.0,Jagoba Arrasate,Home,0
3208627,621,1,6.0,Gaizka Garitano,131,0,15.0,Ernesto Valverde,Home,1
3208634,1050,4,5.0,Javier Calleja,1533,0,14.0,José Luis Mendilibar,Home,1
3208664,1244,0,20.0,Mauricio Pellegrino,1050,3,10.0,Javier Calleja,Home,0
3208668,366,1,12.0,Sergio,331,1,9.0,Jagoba Arrasate,Home,0
3208693,621,0,7.0,Gaizka Garitano,1049,1,9.0,Albert Celades,Home,0
3208705,940,1,16.0,Fran Escribá,621,0,8.0,Gaizka Garitano,Home,1
3208713,1108,2,12.0,Asier Garitano,940,0,18.0,Fran Escribá,Home,1
3208722,368,1,5.0,Julen Lopetegui,3368,0,11.0,Paco López,Home,1
3208750,681,1,6.0,Imanol Alguacil,3368,2,12.0,Paco López,Home,0
3208763,621,2,8.0,Gaizka Garitano,3368,1,12.0,Paco López,Home,1
3208770,681,1,5.0,Imanol Alguacil,1244,1,20.0,Javier Aguirre,Home,0
3208771,1049,2,6.0,Albert Celades,16795,0,9.0,Diego Martínez,Home,1
3208842,1108,1,14.0,Asier Garitano,1050,2,8.0,Javier Calleja,Home,0
3209796,1244,2,17.0,Javier Aguirre,681,1,8.0,Imanol Alguacil,Home,1
3209962,1244,0,19.0,Javier Aguirre,150,0,12.0,Rubi,Home,0
3209966,1049,2,7.0,Albert Celades,13,2,6.0,Diego Simeone,Home,0
3210002,3709,0,4.0,Pepe Bordalás,940,0,17.0,Óscar García,Home,0
3210006,366,1,15.0,Sergio,621,4,10.0,Gaizka Garitano,Home,0
3210016,621,1,10.0,Gaizka Garitano,13,1,5.0,Diego Simeone,Home,0
3210080,681,0,7.0,Imanol Alguacil,940,1,16.0,Óscar García,Home,0
3210098,237,5,18.0,Vicente Moreno,940,1,17.0,Óscar García,Home,1
3210107,16795,2,10.0,Diego Martínez,1049,2,9.0,Voro,Home,0
3211331,1301,1,9.0,Nuno Manta Santos,336,1,6.0,Marcel Keizer,Home,0
3211332,1085,0,10.0,Sandro Mendes,7179,0,12.0,Natxo González,Home,0
3211382,2424,0,10.0,Vítor Oliveira,1085,0,16.0,Sandro Mendes,Home,0
3211383,2995,0,18.0,Filó,1301,1,11.0,Nuno Manta Santos,Home,0
3211432,3336,0,18.0,Augusto Inácio,336,1,6.0,Silas,Home,0
3211450,7179,0,10.0,Natxo González,294,1,2.0,Bruno Lage,Home,0
3211472,2423,1,10.0,João Henriques,294,2,1.0,Bruno Lage,Home,0
3211482,2424,3,8.0,Vítor Oliveira,336,1,4.0,Silas,Home,1
3211492,3336,1,18.0,Nuno Manta Santos,1075,0,8.0,Ricardo Sá Pinto,Home,1
3211493,2457,1,12.0,Pedro Ribeiro,720,1,2.0,Sérgio Conceição,Home,0
3211783,294,2,1.0,Bruno Lage,3336,1,18.0,Nuno Manta Santos,Home,1
3211829,2423,1,7.0,João Henriques,7179,0,12.0,Natxo González,Home,1
3211845,1075,3,3.0,Rúben Amorim,1085,1,12.0,Julio Velázquez,Home,1
3212609,7378,1,17.0,Paulo Sérgio,2424,0,10.0,Vítor Oliveira,Home,1
3212619,7179,2,14.0,Natxo González,3336,0,18.0,Nuno Manta Santos,Home,1
3212628,1301,2,15.0,José Gomes,2424,1,11.0,Vítor Oliveira,Home,1
3212645,1301,2,13.0,José Gomes,294,0,2.0,Bruno Lage,Home,1
3212665,2425,2,5.0,Carlos Carvalhal,7378,1,17.0,Paulo Sérgio,Home,1
3212696,1075,2,3.0,Artur Jorge,720,1,1.0,Sérgio Conceição,Home,1
3219135,985,2,5.0,Ole Gunnar Solskjaer,281,0,2.0,Pep Guardiola,Home,1
3219136,762,1,13.0,Steve Bruce,148,3,7.0,José Mourinho,Home,0
3219162,985,1,3.0,Ole Gunnar Solskjaer,379,1,15.0,David Moyes,Home,0
3219165,180,0,14.0,Ralph Hasenhüttl,11,2,9.0,Mikel Arteta,Home,0
3219186,631,2,4.0,Frank Lampard,148,1,6.0,José Mourinho,Home,1
3219187,543,0,8.0,Nuno Espírito Santo,1003,0,3.0,Brendan Rodgers,Home,0
3219201,762,2,12.0,Steve Bruce,379,2,16.0,David Moyes,Home,0
3219203,405,0,19.0,Dean Smith,350,0,7.0,Chris Wilder,Home,0
3219207,1123,0,20.0,Daniel Farke,1237,1,15.0,Graham Potter,Home,0
3219240,148,2,6.0,José Mourinho,1123,1,20.0,Daniel Farke,Home,1
3219243,985,0,5.0,Ole Gunnar Solskjaer,1132,2,13.0,Sean Dyche,Home,0
3219249,631,2,4.0,Frank Lampard,11,2,10.0,Mikel Arteta,Home,0
3219294,31,1,1.0,Jürgen Klopp,543,0,7.0,Nuno Espírito Santo,Home,1
3219307,281,3,3.0,Pep Guardiola,1003,1,2.0,Brendan Rodgers,Home,1
3219321,989,0,15.0,Eddie Howe,31,3,1.0,Jürgen Klopp,Home,0
3219339,180,2,18.0,Ralph Hasenhüttl,1010,1,20.0,Quique Sánchez Flores,Home,1
3219365,350,3,6.0,Chris Wilder,1132,0,14.0,Sean Dyche,Home,1
3219371,11,1,5.0,Unai Emery,543,1,12.0,Nuno Espírito Santo,Home,0
3219387,1237,3,14.0,Graham Potter,29,2,16.0,Marco Silva,Home,1
3219417,29,0,14.0,Marco Silva,350,2,10.0,Chris Wilder,Home,0
3219419,985,1,4.0,Ole Gunnar Solskjaer,1003,0,5.0,Brendan Rodgers,Home,1
3219427,350,1,9.0,Chris Wilder,1003,2,4.0,Brendan Rodgers,Home,0
3219432,985,1,5.0,Ole Gunnar Solskjaer,873,2,10.0,Roy Hodgson,Home,0
3219434,405,1,17.0,Dean Smith,989,2,7.0,Eddie Howe,Home,0
3229225,410,1,12.0,Igor Tudor,1025,0,11.0,Miroslav Tanjga,Home,1
3229267,1025,1,14.0,Miroslav Tanjga,46,2,2.0,Antonio Conte,Home,0
3229298,430,0,14.0,Vincenzo Montella,1005,1,15.0,Fabio Liverani,Home,0
3229302,506,2,2.0,Maurizio Sarri,6574,2,11.0,Roberto De Zerbi,Home,0
3229303,398,3,3.0,Simone Inzaghi,410,0,16.0,Luca Gotti,Home,1
3229322,506,3,1.0,Maurizio Sarri,410,1,17.0,Luca Gotti,Home,1
3229345,2722,0,20.0,Leonardo Semplici,276,2,11.0,Ivan Juric,Home,0
3229346,1390,0,6.0,Rolando Maran,5,2,10.0,Stefano Pioli,Home,0
3229361,252,1,20.0,Davide Nicola,12,3,4.0,Paulo Fonseca,Home,0
3229363,800,1,5.0,Gian Piero Gasperini,2722,2,19.0,Leonardo Semplici,Home,0
3229372,276,3,9.0,Ivan Juric,1005,0,17.0,Fabio Liverani,Home,1
3229379,5,1,6.0,Stefano Pioli,276,1,9.0,Ivan Juric,Home,0
3229394,2722,1,20.0,Leonardo Semplici,6574,2,12.0,Roberto De Zerbi,Home,0
3229412,416,1,14.0,Moreno Longo,130,1,8.0,Roberto D'Aversa,Home,0
3229413,46,2,3.0,Antonio Conte,1038,1,17.0,Claudio Ranieri,Home,1
3229428,1025,0,11.0,Siniša Mihajlović,506,2,1.0,Maurizio Sarri,Home,0
3229457,46,1,3.0,Antonio Conte,1025,2,9.0,Siniša Mihajlović,Home,0
3229460,19,2,19.0,Diego López,276,0,8.0,Ivan Juric,Home,1
3229519,276,1,9.0,Ivan Juric,398,5,4.0,Simone Inzaghi,Home,0
3229538,252,3,17.0,Davide Nicola,276,0,9.0,Ivan Juric,Home,1
3252148,683,2,,Pedro Martins,148,2,,Mauricio Pochettino,Home,0
3252192,13,1,,Diego Simeone,15,0,,Peter Bosz,Home,1
3252207,1041,3,,Rudi Garcia,294,1,,Bruno Lage,Home,1
3252229,62,1,,Jindrich Trpisovsky,46,3,,Antonio Conte,Home,0
3252483,540,1,,Jan Kozak,543,2,,Nuno Espírito Santo,Home,0
3252495,3057,2,,Michel Preud'homme,24,1,,Adi Hütter,Home,1
3252516,195,1,,Eirik Horneland,413,2,,Valérien Ismaël,Home,0
3252535,338,1,,Oleksiy Mykhaylychenko,2790,1,,Maurizio Jacobacci,Home,0
3252542,7769,2,,Dan Petrescu,371,0,,Neil Lennon,Home,1
3252547,31614,1,,Stanislav Genchev,279,1,,Sergiy Rebrov,Home,0
3291933,148,0,,José Mourinho,23826,1,,Julian Nagelsmann,Home,0
3291934,6195,1,,Gennaro Gattuso,131,1,,Quique Setién,Home,0
3291985,3709,2,,Pepe Bordalás,610,0,,Erik ten Hag,Home,1
3292003,371,1,,Neil Lennon,190,3,,Stale Solbakken,Home,0
3292007,413,2,,Valérien Ismaël,1090,0,,Arne Slot,Home,1
3328545,15,1,,Peter Bosz,124,0,,Steven Gerrard,Home,1
3393962,162,2,9.0,Niko Kovac,1421,2,8.0,David Guion,Home,0
3394572,1421,0,16.0,David Guion,1082,1,6.0,Christophe Galtier,Home,0
3394577,826,1,12.0,Franck Haise,583,0,13.0,Thomas Tuchel,Home,1
3394615,3911,1,11.0,Olivier Dall'Oglio,162,0,6.0,Niko Kovac,Home,1
3394640,583,4,1.0,Thomas Tuchel,2969,0,20.0,Stéphane Jobard,Home,1
3394649,1082,1,2.0,Christophe Galtier,1041,1,7.0,Rudi Garcia,Home,0
3394715,1082,0,1.0,Christophe Galtier,583,0,3.0,Thomas Tuchel,Home,0
3394750,969,1,9.0,Michel Der Zakarian,995,1,17.0,Raymond Domenech,Home,0
3394764,347,2,8.0,Frédéric Antonetti,995,0,17.0,Raymond Domenech,Home,1
3394787,347,1,7.0,Frédéric Antonetti,969,1,11.0,Michel Der Zakarian,Home,0
3394788,1421,0,12.0,David Guion,1420,0,9.0,Stéphane Moulin,Home,0
3394893,1420,0,10.0,Stéphane Moulin,618,1,16.0,Claude Puel,Home,0
3394923,618,4,13.0,Claude Puel,40,1,15.0,Jean-Louis Gasset,Home,1
3394932,1160,1,18.0,Pascal Plancque,667,1,14.0,Thierry Laurey,Home,0
3394999,1421,1,14.0,David Guion,40,2,12.0,Jean-Louis Gasset,Home,0
3412696,543,0,,Nuno Espírito Santo,368,1,,Julen Lopetegui,Home,0
3412882,79,0,9.0,Pellegrino Matarazzo,10,2,15.0,Frank Kramer,Home,0
3412888,89,1,14.0,Urs Fischer,167,3,5.0,Heiko Herrlich,Home,0
3412902,15,1,12.0,Peter Bosz,23826,1,3.0,Julian Nagelsmann,Home,0
3412908,167,2,2.0,Heiko Herrlich,16,0,10.0,Lucien Favre,Home,1
3412929,18,5,7.0,Marco Rose,10,0,16.0,Frank Kramer,Home,1
3412960,89,1,12.0,Urs Fischer,60,1,13.0,Christian Streich,Home,0
3412963,79,1,5.0,Pellegrino Matarazzo,3,1,16.0,Markus Gisdol,Home,0
3413014,44,2,13.0,Bruno Labbadia,16,5,2.0,Lucien Favre,Home,0
3413024,39,1,16.0,Jan-Moritz Lichte,533,1,12.0,Sebastian Hoeneß,Home,0
3413025,167,1,8.0,Heiko Herrlich,60,1,14.0,Christian Streich,Home,0
3413056,18,1,8.0,Marco Rose,44,1,11.0,Bruno Labbadia,Home,0
3413059,60,2,14.0,Christian Streich,10,0,16.0,Uwe Neuhaus,Home,1
3413066,60,0,8.0,Christian Streich,23826,3,2.0,Julian Nagelsmann,Home,0
3413068,44,2,15.0,Pál Dárdai,167,1,13.0,Heiko Herrlich,Home,1
3413072,27,2,2.0,Hansi Flick,82,1,5.0,Oliver Glasner,Home,1
3413074,24,3,10.0,Adi Hütter,18,3,8.0,Marco Rose,Home,0
3413083,15,1,2.0,Peter Bosz,27,2,1.0,Hansi Flick,Home,0
3413087,33,0,18.0,Huub Stevens,10,1,16.0,Uwe Neuhaus,Home,0
3413092,23826,3,2.0,Julian Nagelsmann,18,2,9.0,Marco Rose,Home,1
3413157,44,0,14.0,Bruno Labbadia,533,3,11.0,Sebastian Hoeneß,Home,0
3421017,583,0,,Thomas Tuchel,27,1,,Hansi Flick,Home,0
3421704,405,7,2.0,Dean Smith,31,2,5.0,Jürgen Klopp,Home,1
3421708,1003,0,3.0,Brendan Rodgers,379,3,11.0,David Moyes,Home,0
3421735,931,2,17.0,Scott Parker,984,0,18.0,Slaven Bilic,Home,1
3421769,281,5,5.0,Pep Guardiola,1132,0,19.0,Sean Dyche,Home,1
3421794,405,0,9.0,Dean Smith,1132,0,17.0,Sean Dyche,Home,0
3421796,399,5,13.0,Marcelo Bielsa,762,2,14.0,Steve Bruce,Home,1
3421799,379,1,10.0,David Moyes,873,1,12.0,Roy Hodgson,Home,0
3421817,1003,2,6.0,Brendan Rodgers,985,2,2.0,Ole Gunnar Solskjaer,Home,0
3421818,31,1,1.0,Jürgen Klopp,984,1,19.0,Sam Allardyce,Home,0
3421821,379,2,10.0,David Moyes,1237,2,16.0,Graham Potter,Home,0
3421828,985,1,2.0,Ole Gunnar Solskjaer,543,0,12.0,Nuno Espírito Santo,Home,1
3421830,180,0,9.0,Ralph Hasenhüttl,379,0,10.0,David Moyes,Home,0
3421836,873,2,14.0,Roy Hodgson,350,0,20.0,Chris Wilder,Home,1
3421857,1003,2,3.0,Brendan Rodgers,180,0,10.0,Ralph Hasenhüttl,Home,1
3429701,984,2,19.0,Sam Allardyce,931,2,18.0,Scott Parker,Home,0
3429706,399,1,10.0,Marcelo Bielsa,29,2,6.0,Carlo Ancelotti,Home,0
3429709,543,2,14.0,Nuno Espírito Santo,11,1,11.0,Mikel Arteta,Home,1
3429713,405,1,9.0,Dean Smith,11,0,11.0,Mikel Arteta,Home,1
3429717,31,1,4.0,Jürgen Klopp,281,4,1.0,Pep Guardiola,Home,0
3429718,985,3,2.0,Ole Gunnar Solskjaer,29,3,8.0,Carlo Ancelotti,Home,0
3429746,399,0,11.0,Marcelo Bielsa,405,1,9.0,Dean Smith,Home,0
3429759,350,0,20.0,Chris Wilder,180,2,13.0,Ralph Hasenhüttl,Home,0
3429762,379,2,4.0,David Moyes,399,0,11.0,Marcelo Bielsa,Home,1
3429777,31,0,8.0,Jürgen Klopp,631,1,4.0,Thomas Tuchel,Home,0
3429811,180,3,13.0,Ralph Hasenhüttl,873,1,14.0,Roy Hodgson,Home,1
3429814,405,2,10.0,Dean Smith,984,2,19.0,Sam Allardyce,Home,0
3429821,379,0,5.0,David Moyes,631,1,4.0,Thomas Tuchel,Home,0
3429825,631,2,4.0,Thomas Tuchel,931,0,18.0,Scott Parker,Home,1
3429826,873,0,14.0,Roy Hodgson,281,2,1.0,Pep Guardiola,Home,0
3429830,180,1,13.0,Ralph Hasenhüttl,1003,1,3.0,Brendan Rodgers,Home,0
